question_id,status,message,gt_message
AQ1337,ERROR,"Invalid SPARQL query: Token \""SELECT\"": extraneous input 'SELECT' expecting {'(', '+', '!', '-', 'true', 'false', GROUP_CONCAT, NOT, STR, LANG, LANGMATCHES, DATATYPE, BOUND, IRI, URI, BNODE, RAND, ABS, CEIL, FLOOR, ROUND, CONCAT, STRLEN, UCASE, LCASE, ENCODE_FOR_URI, CONTAINS, STRSTARTS, STRENDS, STRBEFORE, STRAFTER, YEAR, MONTH, DAY, HOURS, MINUTES, SECONDS, TIMEZONE, TZ, NOW, UUID, STRUUID, SHA1, SHA256, SHA384, SHA512, MD5, COALESCE, IF, STRLANG, STRDT, SAMETERM, ISIRI, ISURI, ISBLANK, ISLITERAL, ISNUMERIC, REGEX, SUBSTR, REPLACE, EXISTS, COUNT, SUM, MIN, MAX, AVG, STDEV, SAMPLE, IRI_REF, PNAME_NS, PNAME_LN, VAR1, VAR2, PREFIX_LANGTAG, INTEGER, DECIMAL, DOUBLE, INTEGER_POSITIVE, DECIMAL_POSITIVE, DOUBLE_POSITIVE, INTEGER_NEGATIVE, DECIMAL_NEGATIVE, DOUBLE_NEGATIVE, STRING_LITERAL1, STRING_LITERAL2, STRING_LITERAL_LONG1, STRING_LITERAL_LONG2}","?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R114483>	""F1""^^<http://www.w3.org/2001/XMLSchema#string>	""65.71""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0798,SUCCESS,"?metric	?metric_lbl
	
","?metric	?metric_lbl
<http://orkg.org/orkg/resource/R119493>	""F1a""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1492,SUCCESS,"?model	?model_lbl
	
","?model	?model_lbl
<http://orkg.org/orkg/resource/R120299>	""Hierarchical Transformer Encoder +  conditional copy""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0955,SUCCESS,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>
","?metric	?metric_lbl
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0799,SUCCESS,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R118414>	""Overall""^^<http://www.w3.org/2001/XMLSchema#string>
","?metric	?metric_lbl
<http://orkg.org/orkg/resource/R118414>	""Overall""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1685,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R124759>	""GCN Hybrid""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1134,NULL,null,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R115579>	""Accuracy (%)""^^<http://www.w3.org/2001/XMLSchema#string>	""43.9""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0570,NULL,null,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R129853>	""Language Models are Few-Shot Learners""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0410,SUCCESS,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R129390>	""Effective Modeling of Encoder-Decoder Architecture for Joint Entity and Relation Extraction""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R129399>	""A Hierarchical Framework for Relation Extraction with Reinforcement Learning""^^<http://www.w3.org/2001/XMLSchema#string>
","?paper	?paper_lbl
<http://orkg.org/orkg/resource/R129390>	""Effective Modeling of Encoder-Decoder Architecture for Joint Entity and Relation Extraction""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R129399>	""A Hierarchical Framework for Relation Extraction with Reinforcement Learning""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2207,SUCCESS,"?code
""https://github.com/abduallahmohamed/MCRM""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/anandharaju/Basic_TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ashishpatel26/tcn-keras-Examples""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Baichenjia/Tensorflow-TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/csteinmetz1/ronn""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/DevonFulcher/CryptoPricePredictor""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/IndicoDataSolutions/finetune""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/jakeret/tcn""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/jxz542189/TCN_classification""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/khappiya/rnn""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/linxi159/TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/locuslab/TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/MChen9/TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/mhjabreel/CharCnn_Keras""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Nic5472K/FriendsOOGroup_TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/patHutchings/TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/philipperemy/keras-tcn""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ShotDownDiane/tcn-master""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Songweiping/TCN-TF""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/sucheta19/Text-Classification-Using-CNN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/XiaowanLi2018/TimeSeriesPrediction_BasedOnCNN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/YuanTingHsieh/TF_TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/zhong110020/keras-tcn""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/zhong110020/pytorch_TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/zhong110020/TensorFlow_TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/zhong110020/Tensorflow-TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/zll1996/TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ZTianle/keras-tcn-solar""^^<http://www.w3.org/2001/XMLSchema#string>
","?code
""https://github.com/abduallahmohamed/MCRM""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/anandharaju/Basic_TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ashishpatel26/tcn-keras-Examples""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Baichenjia/Tensorflow-TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/csteinmetz1/ronn""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/DevonFulcher/CryptoPricePredictor""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/IndicoDataSolutions/finetune""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/jakeret/tcn""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/jxz542189/TCN_classification""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/khappiya/rnn""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/linxi159/TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/locuslab/TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/MChen9/TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/mhjabreel/CharCnn_Keras""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Nic5472K/FriendsOOGroup_TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/patHutchings/TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/philipperemy/keras-tcn""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ShotDownDiane/tcn-master""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Songweiping/TCN-TF""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/sucheta19/Text-Classification-Using-CNN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/XiaowanLi2018/TimeSeriesPrediction_BasedOnCNN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/YuanTingHsieh/TF_TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/zhong110020/keras-tcn""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/zhong110020/pytorch_TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/zhong110020/TensorFlow_TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/zhong110020/Tensorflow-TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/zll1996/TCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ZTianle/keras-tcn-solar""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0835,SUCCESS,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R115739>	""Number of params""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116794>	""Bit per Character (BPC)""^^<http://www.w3.org/2001/XMLSchema#string>
","?metric	?metric_lbl
<http://orkg.org/orkg/resource/R115739>	""Number of params""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R116794>	""Bit per Character (BPC)""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0148,SUCCESS,"?model	?model_lbl
<http://orkg.org/orkg/resource/R119567>	""XLNet (single model)""^^<http://www.w3.org/2001/XMLSchema#string>
","?model	?model_lbl
<http://orkg.org/orkg/resource/R119567>	""XLNet (single model)""^^<http://www.w3.org/2001/XMLSchema#string>
"
HQ0078,NULL,null,"Invalid SPARQL query: Token \"",\"": mismatched input ',' expecting {'{', WHERE, FROM}"
AQ0612,SUCCESS,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R131980>	""Dueling Network Architectures for Deep Reinforcement Learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134126>	""The Reactor: A fast and sample-efficient Actor-Critic agent for Reinforcement Learning""^^<http://www.w3.org/2001/XMLSchema#string>
","?paper	?paper_lbl
<http://orkg.org/orkg/resource/R131980>	""Dueling Network Architectures for Deep Reinforcement Learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134126>	""The Reactor: A fast and sample-efficient Actor-Critic agent for Reinforcement Learning""^^<http://www.w3.org/2001/XMLSchema#string>
"
HQ0037,ERROR,Invalid SPARQL query: Prefix orkg was not registered using a PREFIX declaration,"?author_name
""Guangpu Yang""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1231,ERROR,Invalid SPARQL query: Variable ?metric is selected but not aggregated. All non-aggregated variables must be part of the GROUP BY clause. Note: The GROUP BY in this query is implicit because an aggregate expression was used in the SELECT clause,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>	""518""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0107,SUCCESS,"?model	?model_lbl
<http://orkg.org/orkg/resource/R119438>	""Cluster-Former (#C=512)""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R119441>	""Sparse Attention""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R119444>	""DrQA""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R119453>	""BERTwwm + SQuAD 2""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R119455>	""BERTjoint""^^<http://www.w3.org/2001/XMLSchema#string>
","?model	?model_lbl
<http://orkg.org/orkg/resource/R119438>	""Cluster-Former (#C=512)""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R119441>	""Sparse Attention""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R119444>	""DrQA""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R119453>	""BERTwwm + SQuAD 2""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R119455>	""BERTjoint""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0661,SUCCESS,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R134508>	""Big Transfer (BiT): General Visual Representation Learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134578>	""An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134633>	""Incorporating Convolution Designs into Visual Transformers""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134713>	""Going deeper with Image Transformers""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134775>	""LeViT: a Vision Transformer in ConvNet's Clothing for Faster Inference""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134962>	""CvT: Introducing Convolutions to Vision Transformers""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134998>	""Training data-efficient image transformers & distillation through attention""^^<http://www.w3.org/2001/XMLSchema#string>
","?paper	?paper_lbl
<http://orkg.org/orkg/resource/R134508>	""Big Transfer (BiT): General Visual Representation Learning""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134578>	""An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134633>	""Incorporating Convolution Designs into Visual Transformers""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134713>	""Going deeper with Image Transformers""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134775>	""LeViT: a Vision Transformer in ConvNet's Clothing for Faster Inference""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134962>	""CvT: Introducing Convolutions to Vision Transformers""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134998>	""Training data-efficient image transformers & distillation through attention""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0852,SUCCESS,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R114483>	""F1""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R114483>	""F1""^^<http://www.w3.org/2001/XMLSchema#string>
","?metric	?metric_lbl
<http://orkg.org/orkg/resource/R114483>	""F1""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0339,SUCCESS,"?model	?model_lbl
<http://orkg.org/orkg/resource/R125945>	""ApproxRepSet""^^<http://www.w3.org/2001/XMLSchema#string>
","?model	?model_lbl
<http://orkg.org/orkg/resource/R125945>	""ApproxRepSet""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2274,SUCCESS,"?code
""https://github.com/amiyamandal-dev/pegasus""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/google-research/pegasus""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/huggingface/transformers""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ibrahim-elsawy/test""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/jiacheng-xu/text-sum-uncertainty""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ManuMahadevaswamy/PEGASUS""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/rsin46/pegasus-demo""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/vdavid033/Pegasus-Google-""^^<http://www.w3.org/2001/XMLSchema#string>
","?code
""https://github.com/amiyamandal-dev/pegasus""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/google-research/pegasus""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/huggingface/transformers""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ibrahim-elsawy/test""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/jiacheng-xu/text-sum-uncertainty""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ManuMahadevaswamy/PEGASUS""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/rsin46/pegasus-demo""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/vdavid033/Pegasus-Google-""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0259,SUCCESS,"?model	?model_lbl
<http://orkg.org/orkg/resource/R134265>	""Contribution  Go-Explore""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134289>	""Contribution  RND""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134384>	""Contribution  DQNMMCe""^^<http://www.w3.org/2001/XMLSchema#string>
","?model	?model_lbl
<http://orkg.org/orkg/resource/R124952>	""Go-Explore""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124953>	""RND""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124978>	""DQNMMCe""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2328,NULL,null,null
AQ0503,NULL,null,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R129632>	""Transfer Learning in Biomedical Natural Language Processing: An Evaluation of BERT and ELMo on Ten Benchmarking Datasets""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R131730>	""BioSentVec: creating sentence embeddings for biomedical texts""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0517,SUCCESS,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R129977>	""Self-Supervised Learning by Cross-Modal Audio-Video Clustering""^^<http://www.w3.org/2001/XMLSchema#string>
","?paper	?paper_lbl
<http://orkg.org/orkg/resource/R129977>	""Self-Supervised Learning by Cross-Modal Audio-Video Clustering""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1806,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R126097>	""CAIT-M36-448""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1812,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R126151>	""ANODE""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1345,ERROR,Invalid SPARQL query: Variable ?metric is selected but not aggregated. All non-aggregated variables must be part of the GROUP BY clause. Note: The GROUP BY in this query is implicit because an aggregate expression was used in the SELECT clause,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R115534>	""Top 1 Accuracy""^^<http://www.w3.org/2001/XMLSchema#string>	""76.7""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1437,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R117327>	""GPT-3 175B (Few-Shot)""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0932,SUCCESS,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>
","?metric	?metric_lbl
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0933,SUCCESS,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>
","?metric	?metric_lbl
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2117,SUCCESS,"?code
""https://github.com/asappresearch/sru""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/taolei87/sru""^^<http://www.w3.org/2001/XMLSchema#string>
","?code
""https://github.com/asappresearch/sru""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/taolei87/sru""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1422,SUCCESS,"?model	?model_lbl
	
","?model	?model_lbl
<http://orkg.org/orkg/resource/R117154>	""Rfa-Gate-arccos""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1813,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R126162>	""DeiT-B""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1807,ERROR,"Invalid SPARQL query: Token \""}\"": mismatched input '}' expecting {'(', '[', 'true', 'false', IRI_REF, PNAME_NS, PNAME_LN, BLANK_NODE_LABEL, VAR1, VAR2, PREFIX_LANGTAG, INTEGER, DECIMAL, DOUBLE, INTEGER_POSITIVE, DECIMAL_POSITIVE, DOUBLE_POSITIVE, INTEGER_NEGATIVE, DECIMAL_NEGATIVE, DOUBLE_NEGATIVE, STRING_LITERAL1, STRING_LITERAL2, STRING_LITERAL_LONG1, STRING_LITERAL_LONG2, NIL, ANON}","?model	?model_lbl
<http://orkg.org/orkg/resource/R126100>	""VGG8B(2x) + LocalLearning + CO""^^<http://www.w3.org/2001/XMLSchema#string>
"
